voxel_id,x,y,z,num_of_neighbor_lesions,avg_of_num_of_neighbor_lesions,diff_of_num_of_neighbor_lesions_and_avg_of_num_of_neighbor_lesions,voxel_intensity,average_intensity_of_neighbor_voxels,diff_of_vox_int_and_avg_int_of_nei_vox
7133,100,195,27,14,20.8571428571,-6.85714285714,717.0,765.285714286,-48.2857142857
7134,100,195,28,23,22.1304347826,0.869565217391,871.0,751.739130435,119.260869565
7135,100,195,29,26,24.1153846154,1.88461538462,776.0,787.884615385,-11.8846153846
7136,100,195,30,25,23.88,1.12,823.0,750.2,72.8
7137,100,195,31,21,21.3333333333,-0.333333333333,685.0,719.80952381,-34.8095238095
7138,100,195,32,15,16.6,-1.6,584.0,652.866666667,-68.8666666667
7139,100,196,27,20,21.25,-1.25,661.0,711.85,-50.85
7140,100,196,28,26,23.4230769231,2.57692307692,793.0,718.038461538,74.9615384615
7141,100,196,29,26,25.5,0.5,768.0,750.807692308,17.1923076923
7142,100,196,30,26,24.3846153846,1.61538461538,729.0,719.307692308,9.69230769231
7143,100,196,31,23,21.4347826087,1.5652173913,627.0,686.47826087,-59.4782608696
7144,100,196,32,15,18.6666666667,-3.66666666667,595.0,641.133333333,-46.1333333333
7145,100,197,26,14,20.4285714286,-6.42857142857,667.0,644.5,22.5
7146,100,197,27,23,21.347826087,1.65217391304,612.0,666.217391304,-54.2173913043
7147,100,197,28,26,23.0769230769,2.92307692308,672.0,669.846153846,2.15384615385
7148,100,197,29,26,23.6538461538,2.34615384615,713.0,697.846153846,15.1538461538
7149,100,197,30,26,22.6923076923,3.30769230769,679.0,687.807692308,-8.80769230769
7150,100,197,31,23,20.2608695652,2.73913043478,630.0,667.260869565,-37.2608695652
7151,100,197,32,14,18.7142857143,-4.71428571429,588.0,644.357142857,-56.3571428571
7152,100,198,26,19,18.7368421053,0.263157894737,676.0,651.315789474,24.6842105263
7153,100,198,27,22,20.2272727273,1.77272727273,567.0,648.409090909,-81.4090909091
7154,100,198,28,19,22.3157894737,-3.31578947368,611.0,636.052631579,-25.0526315789
7155,100,198,29,19,21.6842105263,-2.68421052632,622.0,667.368421053,-45.3684210526
7156,100,198,30,21,20.0,1.0,675.0,664.19047619,10.8095238095
7157,100,198,31,20,17.45,2.55,691.0,646.75,44.25
7158,100,198,32,12,16.5,-4.5,604.0,638.0,-34.0
7159,100,199,25,14,17.9285714286,-3.92857142857,692.0,670.785714286,21.2142857143
7160,100,199,26,19,18.2631578947,0.736842105263,663.0,648.0,15.0
7161,100,199,27,16,19.5,-3.5,534.0,634.0,-100.0
7162,100,199,30,12,17.4166666667,-5.41666666667,571.0,657.25,-86.25
7163,100,199,31,12,15.4166666667,-3.41666666667,653.0,644.833333333,8.16666666667
7164,100,200,17,3,7.0,-4.0,602.0,635.666666667,-33.6666666667
7165,100,200,25,17,16.9411764706,0.0588235294118,659.0,648.647058824,10.3529411765
7166,100,200,26,18,17.0555555556,0.944444444444,586.0,641.0,-55.0
7167,100,201,17,7,8.0,-1.0,630.0,635.571428571,-5.57142857143
7168,100,201,25,18,16.4444444444,1.55555555556,615.0,638.944444444,-23.9444444444
7169,100,201,26,14,16.7857142857,-2.78571428571,546.0,613.071428571,-67.0714285714
7170,100,202,18,10,10.7,-0.7,636.0,631.8,4.2
7171,100,202,24,17,16.9411764706,0.0588235294118,797.0,685.705882353,111.294117647
7172,100,202,25,17,16.1764705882,0.823529411765,590.0,648.0,-58.0
7173,100,202,26,10,16.4,-6.4,543.0,590.9,-47.9
7174,100,203,18,11,12.5454545455,-1.54545454545,575.0,633.545454545,-58.5454545455
7175,100,203,19,13,14.3076923077,-1.30769230769,606.0,640.307692308,-34.3076923077
7176,100,203,21,11,18.0,-7.0,733.0,692.727272727,40.2727272727
7177,100,203,23,18,17.5,0.5,762.0,743.666666667,18.3333333333
7178,100,203,24,18,17.1666666667,0.833333333333,747.0,717.388888889,29.6111111111
7179,100,203,25,13,16.6153846154,-3.61538461538,529.0,685.153846154,-156.153846154
7180,100,204,19,16,15.8125,0.1875,616.0,650.375,-34.375
7181,100,204,20,21,16.1904761905,4.80952380952,638.0,662.142857143,-24.1428571429
7182,100,204,21,18,18.0555555556,-0.0555555555556,662.0,692.444444444,-30.4444444444
7183,100,204,22,20,17.4,2.6,701.0,706.05,-5.05
7184,100,204,23,19,17.6842105263,1.31578947368,763.0,720.842105263,42.1578947368
7185,100,204,24,15,17.3333333333,-2.33333333333,673.0,716.266666667,-43.2666666667
7186,100,205,19,14,16.1428571429,-2.14285714286,625.0,662.571428571,-37.5714285714
7187,100,205,20,20,16.3,3.7,742.0,653.1,88.9
7188,100,205,21,19,17.4210526316,1.57894736842,609.0,679.210526316,-70.2105263158
7189,100,205,22,16,18.0,-2.0,593.0,685.0625,-92.0625
7190,100,205,23,14,17.4285714286,-3.42857142857,601.0,705.071428571,-104.071428571
7191,100,206,20,11,15.9090909091,-4.90909090909,690.0,658.272727273,31.7272727273
7192,101,73,31,8,11.0,-3.0,581.0,608.0,-27.0
7193,101,73,32,8,11.0,-3.0,559.0,610.75,-51.75
7194,101,74,31,8,11.125,-3.125,600.0,612.0,-12.0
7195,101,74,32,8,11.125,-3.125,557.0,617.375,-60.375
7196,101,80,35,11,13.5454545455,-2.54545454545,551.0,619.818181818,-68.8181818182
7197,101,81,35,14,15.0,-1.0,676.0,654.642857143,21.3571428571
7198,101,81,36,14,15.0,-1.0,626.0,658.214285714,-32.2142857143
7199,101,82,35,17,15.6470588235,1.35294117647,707.0,680.764705882,26.2352941176
7200,101,82,36,17,15.6470588235,1.35294117647,689.0,681.823529412,7.17647058824
7201,101,83,35,17,16.8235294118,0.176470588235,726.0,703.117647059,22.8823529412
7202,101,83,36,17,16.8235294118,0.176470588235,691.0,705.176470588,-14.1764705882
7203,101,84,35,17,17.0,0.0,708.0,721.882352941,-13.8823529412
7204,101,84,36,17,17.0,0.0,714.0,721.529411765,-7.52941176471
7205,101,85,35,17,17.0588235294,-0.0588235294118,716.0,743.823529412,-27.8235294118
7206,101,85,36,17,17.0588235294,-0.0588235294118,747.0,742.0,5.0
7207,101,86,35,17,17.1764705882,-0.176470588235,773.0,755.705882353,17.2941176471
7208,101,86,36,17,17.1764705882,-0.176470588235,766.0,756.117647059,9.88235294118
7209,101,87,35,17,17.3529411765,-0.352941176471,765.0,762.294117647,2.70588235294
7210,101,87,36,17,17.3529411765,-0.352941176471,774.0,761.764705882,12.2352941176
7211,101,88,35,17,17.4705882353,-0.470588235294,748.0,761.588235294,-13.5882352941
7212,101,88,36,17,17.4705882353,-0.470588235294,786.0,759.352941176,26.6470588235
7213,101,88,38,4,3.75,0.25,681.0,604.25,76.75
7214,101,89,35,17,17.6470588235,-0.647058823529,754.0,758.529411765,-4.52941176471
7215,101,89,36,17,17.6470588235,-0.647058823529,772.0,757.470588235,14.5294117647
7216,101,89,38,4,3.75,0.25,600.0,624.5,-24.5
7217,101,90,35,18,17.5555555556,0.444444444444,722.0,746.5,-24.5
7218,101,90,36,17,17.8823529412,-0.882352941176,764.0,748.294117647,15.7058823529
7219,101,91,35,19,17.0,2.0,712.0,741.526315789,-29.5263157895
7220,101,91,36,17,17.6470588235,-0.647058823529,735.0,746.823529412,-11.8235294118
7221,101,92,35,18,16.2222222222,1.77777777778,797.0,735.888888889,61.1111111111
7222,101,92,36,15,17.2,-2.2,704.0,751.666666667,-47.6666666667
7223,101,93,36,15,16.8,-1.8,727.0,781.266666667,-54.2666666667
7224,101,94,35,17,17.1176470588,-0.117647058824,860.0,776.176470588,83.8235294118
7225,101,94,36,16,17.5625,-1.5625,763.0,780.8125,-17.8125
7226,101,95,35,19,18.1578947368,0.842105263158,795.0,779.105263158,15.8947368421
7227,101,95,36,20,18.0,2.0,801.0,762.6,38.4
7228,101,96,35,19,19.2105263158,-0.210526315789,746.0,760.894736842,-14.8947368421
7229,101,96,36,21,18.8571428571,2.14285714286,797.0,738.666666667,58.3333333333
7230,101,96,37,12,19.6666666667,-7.66666666667,571.0,734.833333333,-163.833333333
7231,101,97,35,19,19.6315789474,-0.631578947368,733.0,757.315789474,-24.3157894737
7232,101,97,36,23,18.8260869565,4.17391304348,741.0,731.217391304,9.78260869565
7233,101,98,35,18,20.5555555556,-2.55555555556,805.0,752.444444444,52.5555555556
7234,101,98,36,24,19.2916666667,4.70833333333,767.0,728.791666667,38.2083333333
7235,101,98,37,15,20.6,-5.6,632.0,716.066666667,-84.0666666667
7236,101,99,35,16,21.6875,-5.6875,786.0,741.0,45.0
7237,101,99,36,25,19.44,5.56,731.0,716.16,14.84
7238,101,99,37,17,20.7647058824,-3.76470588235,675.0,701.941176471,-26.9411764706
7239,101,100,35,17,21.2352941176,-4.23529411765,651.0,702.0,-51.0
7240,101,100,36,25,20.24,4.76,645.0,700.08,-55.08
7241,101,100,37,18,21.4444444444,-3.44444444444,680.0,694.277777778,-14.2777777778
7242,101,101,19,4,6.25,-2.25,629.0,657.25,-28.25
7243,101,101,35,17,21.5882352941,-4.58823529412,630.0,686.058823529,-56.0588235294
7244,101,101,36,25,21.2,3.8,692.0,690.96,1.04
7245,101,101,37,20,21.75,-1.75,675.0,689.75,-14.75
7246,101,102,19,5,6.6,-1.6,667.0,663.2,3.8
7247,101,102,35,18,21.4444444444,-3.44444444444,699.0,694.0,5.0
7248,101,102,36,26,21.8846153846,4.11538461538,704.0,702.5,1.5
7249,101,102,37,23,21.7826086957,1.21739130435,721.0,691.304347826,29.6956521739
7250,101,102,38,14,19.8571428571,-5.85714285714,631.0,685.357142857,-54.3571428571
7251,101,103,19,6,6.33333333333,-0.333333333333,677.0,676.833333333,0.166666666667
7252,101,103,35,17,21.8235294118,-4.82352941176,740.0,712.352941176,27.6470588235
7253,101,103,36,26,22.3461538462,3.65384615385,682.0,714.192307692,-32.1923076923
7254,101,103,37,25,22.12,2.88,727.0,691.8,35.2
7255,101,103,38,16,20.625,-4.625,656.0,683.1875,-27.1875
7256,101,104,19,6,6.0,0.0,698.0,668.0,30.0
7257,101,104,35,16,20.3125,-4.3125,739.0,702.875,36.125
7258,101,104,36,25,21.48,3.52,704.0,701.24,2.76
7259,101,104,37,26,21.4230769231,4.57692307692,685.0,680.923076923,4.07692307692
7260,101,104,38,17,20.5294117647,-3.52941176471,658.0,673.176470588,-15.1764705882
7261,101,105,19,5,5.4,-0.4,653.0,661.4,-8.4
7262,101,105,35,11,19.6363636364,-8.63636363636,672.0,697.818181818,-25.8181818182
7263,101,105,36,20,20.5,-0.5,660.0,685.4,-25.4
7264,101,105,37,23,20.0,3.0,662.0,667.217391304,-5.21739130435
7265,101,105,38,16,19.5,-3.5,648.0,658.4375,-10.4375
7266,101,106,37,18,17.2222222222,0.777777777778,648.0,651.166666667,-3.16666666667
7267,101,106,38,13,17.0,-4.0,615.0,649.384615385,-34.3846153846
7268,101,107,37,12,13.75,-1.75,638.0,645.0,-7.0
7269,101,110,37,8,10.25,-2.25,622.0,643.5,-21.5
7270,101,111,20,1,1.0,0.0,619.0,695.0,-76.0
7271,101,111,37,12,13.0,-1.0,636.0,656.916666667,-20.9166666667
7272,101,111,38,10,13.2,-3.2,626.0,645.5,-19.5
7273,101,112,36,14,16.1428571429,-2.14285714286,645.0,689.357142857,-44.3571428571
7274,101,112,37,17,16.2352941176,0.764705882353,661.0,677.117647059,-16.1176470588
7275,101,112,38,13,16.3846153846,-3.38461538462,642.0,656.769230769,-14.7692307692
7276,101,113,36,19,17.9473684211,1.05263157895,848.0,711.0,137.0
7277,101,113,37,21,18.4761904762,2.52380952381,688.0,701.666666667,-13.6666666667
7278,101,113,38,15,18.8,-3.8,627.0,671.4,-44.4
7279,101,114,35,13,17.6923076923,-4.69230769231,722.0,775.153846154,-53.1538461538
7280,101,114,37,23,20.2173913043,2.78260869565,668.0,719.086956522,-51.0869565217
7281,101,114,38,17,19.8235294118,-2.82352941176,657.0,678.0,-21.0
7282,101,115,22,6,5.5,0.5,719.0,696.833333333,22.1666666667
7283,101,115,35,15,19.0666666667,-4.06666666667,816.0,802.266666667,13.7333333333
7284,101,115,37,24,21.4166666667,2.58333333333,675.0,731.208333333,-56.2083333333
7285,101,115,38,17,20.7647058824,-3.76470588235,698.0,679.941176471,18.0588235294
7286,101,116,35,16,19.75,-3.75,839.0,812.8125,26.1875
7287,101,116,36,25,21.04,3.96,841.0,769.2,71.8
7288,101,116,37,25,21.6,3.4,686.0,726.12,-40.12
7289,101,116,38,17,20.8235294118,-3.82352941176,658.0,674.294117647,-16.2941176471
7290,101,117,23,7,5.71428571429,1.28571428571,652.0,694.285714286,-42.2857142857
7291,101,117,35,15,18.0666666667,-3.06666666667,821.0,799.4,21.6
7292,101,117,36,24,19.6666666667,4.33333333333,822.0,756.166666667,65.8333333333
7293,101,117,37,24,20.625,3.375,675.0,711.375,-36.375
7294,101,117,38,17,20.0,-3.0,624.0,662.058823529,-38.0588235294
7295,101,118,23,5,5.8,-0.8,687.0,662.2,24.8
7296,101,118,35,10,16.9,-6.9,741.0,797.0,-56.0
7297,101,118,37,21,18.6666666667,2.33333333333,669.0,697.857142857,-28.8571428571
7298,101,118,38,16,18.375,-2.375,633.0,657.4375,-24.4375
7299,101,119,37,17,16.7058823529,0.294117647059,666.0,684.0,-18.0
7300,101,119,38,14,17.2142857143,-3.21428571429,644.0,665.571428571,-21.5714285714
7301,101,120,37,15,15.5333333333,-0.533333333333,695.0,682.4,12.6
7302,101,120,38,13,15.7692307692,-2.76923076923,624.0,681.769230769,-57.7692307692
7303,101,121,37,14,14.6428571429,-0.642857142857,703.0,666.714285714,36.2857142857
7304,101,121,38,13,14.7692307692,-1.76923076923,647.0,672.769230769,-25.7692307692
7305,101,122,37,14,14.5714285714,-0.571428571429,613.0,668.142857143,-55.1428571429
7306,101,122,38,11,14.7272727273,-3.72727272727,638.0,663.454545455,-25.4545454545
7307,101,123,36,14,16.2142857143,-2.21428571429,668.0,685.857142857,-17.8571428571
7308,101,124,35,12,16.5,-4.5,614.0,708.666666667,-94.6666666667
7309,101,124,36,17,17.3529411765,-0.352941176471,756.0,680.470588235,75.5294117647
7310,101,124,37,16,17.75,-1.75,652.0,683.9375,-31.9375
7311,101,125,36,18,18.7222222222,-0.722222222222,712.0,681.388888889,30.6111111111
7312,101,125,37,19,18.5263157895,0.473684210526,617.0,682.789473684,-65.7894736842
7313,101,126,36,17,20.2941176471,-3.29411764706,725.0,683.352941176,41.6470588235
7314,101,126,37,22,19.0,3.0,611.0,690.636363636,-79.6363636364
7315,101,126,38,13,20.3076923077,-7.30769230769,617.0,666.307692308,-49.3076923077
7316,101,127,36,17,20.8823529412,-3.88235294118,726.0,685.058823529,40.9411764706
7317,101,127,37,25,19.0,6.0,674.0,698.4,-24.4
7318,101,127,38,16,20.5625,-4.5625,740.0,694.0625,45.9375
7319,101,128,36,17,20.9411764706,-3.94117647059,619.0,677.529411765,-58.5294117647
7320,101,128,37,26,19.1153846154,6.88461538462,729.0,697.230769231,31.7692307692
7321,101,128,38,17,21.0,-4.0,756.0,716.882352941,39.1176470588
7322,101,129,25,3,4.66666666667,-1.66666666667,640.0,672.333333333,-32.3333333333
7323,101,129,36,17,20.8823529412,-3.88235294118,590.0,667.352941176,-77.3529411765
7324,101,129,37,26,19.2307692308,6.76923076923,683.0,697.307692308,-14.3076923077
7325,101,129,38,17,21.3529411765,-4.35294117647,727.0,728.117647059,-1.11764705882
7326,101,130,25,4,4.75,-0.75,647.0,678.75,-31.75
7327,101,130,36,17,21.0,-4.0,658.0,657.411764706,0.588235294118
7328,101,130,37,26,19.2692307692,6.73076923077,689.0,689.0,0.0
7329,101,130,38,17,21.1764705882,-4.17647058824,793.0,706.117647059,86.8823529412
7330,101,131,22,5,10.2,-5.2,780.0,760.4,19.6
7331,101,131,36,18,20.1111111111,-2.11111111111,648.0,649.888888889,-1.88888888889
7332,101,131,37,24,19.375,4.625,652.0,683.333333333,-31.3333333333
7333,101,131,38,16,20.625,-4.625,740.0,689.9375,50.0625
7334,101,132,22,8,8.875,-0.875,783.0,758.0,25.0
7335,101,132,36,17,20.1176470588,-3.11764705882,596.0,636.588235294,-40.5882352941
7336,101,132,37,22,19.7272727273,2.27272727273,608.0,648.136363636,-40.1363636364
7337,101,133,22,8,8.125,-0.125,775.0,739.75,35.25
7338,101,133,36,17,20.3529411765,-3.35294117647,565.0,637.235294118,-72.2352941176
7339,101,133,37,22,20.6363636364,1.36363636364,613.0,628.136363636,-15.1363636364
7340,101,133,38,18,20.4444444444,-2.44444444444,535.0,630.666666667,-95.6666666667
7341,101,134,22,5,7.2,-2.2,755.0,733.8,21.2
7342,101,134,36,18,21.1666666667,-3.16666666667,630.0,659.722222222,-29.7222222222
7343,101,134,37,24,21.75,2.25,670.0,640.166666667,29.8333333333
7344,101,134,38,22,20.5909090909,1.40909090909,583.0,622.772727273,-39.7727272727
7345,101,134,39,13,18.7692307692,-5.76923076923,613.0,592.153846154,20.8461538462
7346,101,135,35,12,19.5833333333,-7.58333333333,564.0,710.583333333,-146.583333333
7347,101,135,36,21,21.3333333333,-0.333333333333,787.0,677.047619048,109.952380952
7348,101,135,37,25,22.56,2.44,675.0,673.48,1.52
7349,101,135,38,23,20.8260869565,2.17391304348,572.0,626.782608696,-54.7826086957
7350,101,135,39,14,19.0,-5.0,630.0,603.142857143,26.8571428571
7351,101,136,35,15,18.2,-3.2,602.0,732.466666667,-130.466666667
7352,101,136,36,22,20.9545454545,1.04545454545,856.0,697.545454545,158.454545455
7353,101,136,37,24,22.375,1.625,618.0,708.791666667,-90.7916666667
7354,101,136,38,22,20.5909090909,1.40909090909,609.0,638.818181818,-29.8181818182
7355,101,136,39,13,19.0,-6.0,593.0,632.384615385,-39.3846153846
7356,101,137,35,17,17.3529411765,-0.352941176471,676.0,750.882352941,-74.8823529412
7357,101,137,36,21,20.7619047619,0.238095238095,892.0,718.047619048,173.952380952
7358,101,137,37,22,21.6818181818,0.318181818182,666.0,727.681818182,-61.6818181818
7359,101,137,38,20,20.4,-0.4,703.0,659.15,43.85
7360,101,138,34,15,15.4666666667,-0.466666666667,721.0,725.333333333,-4.33333333333
7361,101,138,35,19,16.2631578947,2.73684210526,763.0,756.789473684,6.21052631579
7362,101,138,37,21,20.4285714286,0.571428571429,681.0,739.619047619,-58.619047619
7363,101,138,38,20,19.4,0.6,740.0,686.45,53.55
7364,101,139,34,16,15.25,0.75,773.0,741.625,31.375
7365,101,139,35,19,15.7894736842,3.21052631579,825.0,761.947368421,63.0526315789
7366,101,139,37,20,19.75,0.25,687.0,731.3,-44.3
7367,101,139,38,19,19.0,0.0,770.0,687.842105263,82.1578947368
7368,101,140,34,13,14.8461538462,-1.84615384615,703.0,753.538461538,-50.5384615385
7369,101,140,37,19,19.3157894737,-0.315789473684,668.0,697.631578947,-29.6315789474
7370,101,140,38,18,18.8888888889,-0.888888888889,688.0,669.833333333,18.1666666667
7371,101,141,34,10,14.2,-4.2,588.0,747.5,-159.5
7372,101,141,37,20,19.6,0.4,615.0,674.15,-59.15
7373,101,141,38,17,19.5294117647,-2.52941176471,605.0,647.941176471,-42.9411764706
7374,101,142,35,13,18.3846153846,-5.38461538462,730.0,737.230769231,-7.23076923077
7375,101,142,36,21,20.3333333333,0.666666666667,874.0,720.476190476,153.523809524
7376,101,142,37,22,20.6363636364,1.36363636364,658.0,684.136363636,-26.1363636364
7377,101,142,38,17,19.9411764706,-2.94117647059,582.0,658.764705882,-76.7647058824
7378,101,143,35,16,20.3125,-4.3125,668.0,747.375,-79.375
7379,101,143,36,25,21.2,3.8,817.0,744.28,72.72
7380,101,143,37,24,21.625,2.375,790.0,716.625,73.375
7381,101,143,38,16,20.5625,-4.5625,616.0,693.6875,-77.6875
7382,101,144,35,17,21.5882352941,-4.58823529412,717.0,741.529411765,-24.5294117647
7383,101,144,36,26,22.0,4.0,793.0,756.384615385,36.6153846154
7384,101,144,37,24,22.2083333333,1.79166666667,809.0,740.458333333,68.5416666667
7385,101,144,38,15,20.6666666667,-5.66666666667,631.0,727.0,-96.0
7386,101,145,35,17,22.0,-5.0,666.0,738.058823529,-72.0588235294
7387,101,145,36,26,22.1153846154,3.88461538462,776.0,752.0,24.0
7388,101,145,37,23,22.3913043478,0.608695652174,777.0,743.608695652,33.3913043478
7389,101,145,38,14,20.7142857143,-6.71428571429,614.0,735.357142857,-121.357142857
7390,101,146,35,17,22.0,-5.0,656.0,711.647058824,-55.6470588235
7391,101,146,36,26,22.0,4.0,737.0,730.730769231,6.26923076923
7392,101,146,37,23,22.1304347826,0.869565217391,769.0,732.47826087,36.5217391304
7393,101,146,38,14,20.4285714286,-6.42857142857,598.0,723.142857143,-125.142857143
7394,101,147,29,0,,,641.0,,
7395,101,147,35,16,22.1875,-6.1875,609.0,679.9375,-70.9375
7396,101,147,36,25,21.96,3.04,738.0,702.24,35.76
7397,101,147,37,23,21.7391304348,1.26086956522,754.0,705.826086957,48.1739130435
7398,101,147,38,14,20.0,-6.0,573.0,707.357142857,-134.357142857
7399,101,148,35,17,21.5294117647,-4.52941176471,555.0,656.0,-101.0
7400,101,148,36,25,21.4,3.6,632.0,676.88,-44.88
7401,101,148,37,22,21.0909090909,0.909090909091,724.0,668.818181818,55.1818181818
7402,101,148,38,13,19.2307692308,-6.23076923077,571.0,684.230769231,-113.230769231
7403,101,149,35,20,20.1,-0.1,717.0,665.0,52.0
7404,101,149,36,24,20.9583333333,3.04166666667,556.0,681.333333333,-125.333333333
7405,101,149,37,19,20.6842105263,-1.68421052632,675.0,640.210526316,34.7894736842
7406,101,150,34,14,17.0,-3.0,596.0,707.571428571,-111.571428571
7407,101,150,35,22,19.3181818182,2.68181818182,887.0,679.0,208.0
7408,101,150,36,22,20.4090909091,1.59090909091,680.0,688.272727273,-8.27272727273
7409,101,150,37,16,20.25,-4.25,589.0,643.5625,-54.5625
7410,101,151,34,18,17.2222222222,0.777777777778,606.0,704.111111111,-98.1111111111
7411,101,151,36,21,20.5238095238,0.47619047619,775.0,723.333333333,51.6666666667
7412,101,151,37,14,20.2142857143,-6.21428571429,559.0,685.714285714,-126.714285714
7413,101,152,34,20,18.45,1.55,581.0,696.65,-115.65
7414,101,152,35,24,21.0416666667,2.95833333333,815.0,725.541666667,89.4583333333
7415,101,152,36,21,21.1904761905,-0.190476190476,774.0,741.0,33.0
7416,101,152,37,14,20.5,-6.5,594.0,722.642857143,-128.642857143
7417,101,153,33,13,17.1538461538,-4.15384615385,671.0,650.153846154,20.8461538462
7418,101,153,34,21,20.0476190476,0.952380952381,620.0,717.0,-97.0
7419,101,153,35,25,22.16,2.84,800.0,751.4,48.6
7420,101,153,36,24,21.2916666667,2.70833333333,789.0,757.291666667,31.7083333333
7421,101,153,37,15,20.4,-5.4,625.0,738.0,-113.0
7422,101,154,34,19,21.0,-2.0,688.0,730.789473684,-42.7894736842
7423,101,154,35,24,22.5,1.5,831.0,768.875,62.125
